Date,FTSE_Close,IV,RV_21d,RV_63d,IV_RV_Spread,IV_Lag1,Crisis_Dummy,VoV,RV_Term_Slope,Time_Trend
2018-05-29,7632.60009765625,17.020000457763672,10.870668067794703,11.7509213415221,6.1493323899689685,13.220000267028809,0,1.3556545427680289,-0.880253273727396,39
2018-05-30,7689.60009765625,14.9399995803833,10.556695264438169,11.776184467236048,4.383304315945132,17.020000457763672,0,1.3374128144699091,-1.2194892027978792,40
2018-05-31,7678.2001953125,15.430000305175781,10.596806364750991,11.779826579852832,4.83319394042479,14.9399995803833,0,1.307672113378795,-1.1830202151018412,41
2018-06-01,7701.7998046875,13.460000038146973,10.619039057156087,11.67992137270669,2.840960980990886,15.430000305175781,0,1.273972682285302,-1.0608823155506037,42
2018-06-04,7741.2998046875,12.739999771118164,10.69032977092134,11.569068563697867,2.0496700001968247,13.460000038146973,0,1.217738027157847,-0.8787387927765273,43
2018-06-05,7686.7998046875,12.399999618530273,10.836363473904935,11.230346297954815,1.5636361446253382,12.739999771118164,0,1.160482390171949,-0.39398282404988016,44
2018-06-06,7712.39990234375,11.640000343322754,10.534269387439995,11.188798614493578,1.105730955882759,12.399999618530273,0,1.212981068750617,-0.6545292270535832,45
2018-06-07,7704.39990234375,12.130000114440918,10.549690515528063,11.180904437839052,1.580309598912855,11.640000343322754,0,1.2179843658282432,-0.6312139223109892,46
2018-06-08,7681.10009765625,12.180000305175781,9.698999364226864,11.21243001402327,2.481000940948917,12.130000114440918,0,1.2469697273748492,-1.5134306497964065,47
2018-06-11,7737.39990234375,12.350000381469727,9.875594152450347,11.232611521016603,2.4744062290193796,12.180000305175781,0,1.2657315359766943,-1.3570173685662557,48
2018-06-12,7703.7998046875,12.34000015258789,9.941020444921506,11.279490416109129,2.398979707666385,12.350000381469727,0,1.2755195388673184,-1.3384699711876227,49
2018-06-13,7703.7001953125,12.9399995803833,9.923249797403107,11.271295598934492,3.0167497829801935,12.34000015258789,0,1.2753802889908572,-1.3480458015313843,50
2018-06-14,7765.7998046875,12.119999885559082,10.300984817224732,11.104287698775476,1.81901506833435,12.9399995803833,0,1.2611023664035208,-0.8033028815507439,51
2018-06-15,7633.89990234375,11.979999542236328,11.91563215524572,11.696162247667532,0.0643673869906074,12.119999885559082,0,1.2857912875306208,0.21946990757818874,52
2018-06-18,7631.2998046875,12.3100004196167,11.596798361450942,11.69959712808436,0.7132020581657574,11.979999542236328,0,1.2947197362765412,-0.10279876663341803,53
2018-06-19,7603.89990234375,13.350000381469727,11.632534016555983,11.726316159456365,1.7174663649137436,12.3100004196167,0,1.2938067363990484,-0.09378214290038223,54
2018-06-20,7627.39990234375,12.789999961853027,10.996278011572993,11.146738450017152,1.793721950280034,13.350000381469727,0,1.294969632849134,-0.15046043844415813,55
2018-06-21,7556.39990234375,14.640000343322754,11.235804139486048,11.343112693392225,3.4041962038367064,12.789999961853027,0,1.3415196473165942,-0.10730855390617755,56
2018-06-22,7682.2998046875,13.770000457763672,12.393776067018546,11.721179307181478,1.3762243907451257,14.640000343322754,0,1.343608939226594,0.6725967598370683,57
2018-06-25,7509.7998046875,17.329999923706055,14.300687398344841,12.379373242980805,3.029312525361213,13.770000457763672,0,1.6130270672631724,1.921314155364037,58
2018-06-26,7537.89990234375,15.920000076293945,14.370002186639056,12.335522872506104,1.5499978896548896,17.329999923706055,0,1.7042633203918038,2.034479314132952,59
2018-06-27,7621.7001953125,17.90999984741211,14.32877220946707,12.421203002911158,3.581227637945039,15.920000076293945,0,1.8039749483321263,1.9075692065559124,60
2018-06-28,7615.60009765625,16.850000381469727,14.066653021628412,12.077539115533224,2.783347359841315,17.90999984741211,0,1.9215731576907498,1.989113906095188,61
2018-06-29,7636.89990234375,16.09000015258789,14.1054169404314,12.038407618262594,1.9845832121564904,16.850000381469727,0,1.9572649884684918,2.067009322168806,62
2018-07-02,7547.89990234375,15.600000381469727,14.588362688324302,12.315573361646633,1.011637693145424,16.09000015258789,0,2.0005724426154123,2.2727893266776693,63
2018-07-03,7593.2998046875,16.139999389648438,14.637729943723974,12.315583716246351,1.5022694459244637,15.600000381469727,0,2.0491866909152443,2.3221462274776226,64
2018-07-05,7603.2001953125,14.970000267028809,14.507694025500244,11.511492404548571,0.46230624152856414,16.139999389648438,0,2.0291415817179965,2.9962016209516733,65
2018-07-06,7617.7001953125,13.369999885559082,14.534322176567343,11.496200435226786,-1.1643222910082613,14.970000267028809,0,1.9597278519725494,3.0381217413405572,66
2018-07-09,7688.0,12.6899995803833,14.882433816102584,11.613732289793703,-2.1924342357192828,13.369999885559082,0,1.934562827757574,3.268701526308881,67
2018-07-10,7692.0,12.640000343322754,14.649165736626818,11.472125290625357,-2.0091653933040643,12.6899995803833,0,1.9133520838958316,3.1770404460014614,68
2018-07-11,7592.0,13.630000114440918,15.254936157641819,11.801279085460687,-1.6249360432009006,12.640000343322754,0,1.871562135166311,3.453657072181132,69
2018-07-12,7651.2998046875,12.579999923706055,15.535227776798349,11.88481617808748,-2.9552278530922944,13.630000114440918,0,1.8599728902783792,3.6504115987108694,70
2018-07-13,7661.89990234375,12.180000305175781,15.252992921761747,11.885319801753361,-3.0729926165859656,12.579999923706055,0,1.8941760341468803,3.3676731200083854,71
2018-07-16,7600.5,12.829999923706055,14.311121735000404,11.84847050567639,-1.481121811294349,12.180000305175781,0,1.8606440182854793,2.4626512293240133,72
2018-07-17,7626.2998046875,12.0600004196167,14.365002375354363,11.843912515758085,-2.305001955737664,12.829999923706055,0,1.855806784618059,2.5210898595962785,73
2018-07-18,7676.2998046875,12.100000381469727,14.476451372670235,11.662549746587821,-2.3764509912005085,12.0600004196167,0,1.867420366103501,2.813901626082414,74
2018-07-19,7684.0,12.869999885559082,14.446639662924495,11.661460162318821,-1.576639777365413,12.100000381469727,0,1.8819842170019643,2.7851795006056737,75
2018-07-20,7678.7998046875,12.859999656677246,14.018618531582897,11.627131246787227,-1.1586188749056507,12.869999885559082,0,1.8793548452138311,2.3914872847956694,76
2018-07-23,7655.7998046875,12.619999885559082,12.834690818249642,11.627620031486398,-0.2146909326905604,12.859999656677246,0,1.9092886690642294,1.2070707867632446,77
2018-07-24,7709.10009765625,12.40999984741211,10.087865835530101,11.682597470831409,2.3221340118820084,12.619999885559082,0,1.9453104618211179,-1.594731635301308,78
2018-07-25,7658.2998046875,12.289999961853027,10.398308058779506,11.691953348859977,1.8916919030735215,12.40999984741211,0,1.8316967104704909,-1.2936452900804714,79
2018-07-26,7663.2001953125,12.140000343322754,9.700766871698105,11.6459562614195,2.4392334716246484,12.289999961853027,0,1.802424140080632,-1.9451893897213939,80
2018-07-27,7701.2998046875,13.029999732971191,9.825924337556701,11.4927182769987,3.20407539541449,12.140000343322754,0,1.5192283517934002,-1.6667939394419982,81
2018-07-30,7700.89990234375,14.260000228881836,9.792839834641885,11.492580150502164,4.467160394239951,13.029999732971191,0,1.3193639935831354,-1.6997403158602786,82
2018-07-31,7748.7998046875,12.829999923706055,8.927922936549548,11.549266165411098,3.902076987156507,14.260000228881836,0,1.156801164250931,-2.6213432288615497,83
2018-08-01,7652.89990234375,13.149999618530273,9.924248853280854,11.821994311694684,3.225750765249419,12.829999923706055,0,1.0115279707057507,-1.89774545841383,84
2018-08-02,7575.89990234375,12.1899995803833,10.52842476195927,11.95038533067709,1.6615748184240307,13.149999618530273,0,0.733547161356246,-1.4219605687178198,85
2018-08-03,7659.10009765625,11.640000343322754,11.116452234819983,12.027387731392922,0.5235481085027711,12.1899995803833,0,0.598160199056844,-0.9109354965729395,86
2018-08-06,7663.7998046875,11.270000457763672,11.102660836788194,12.02744806496799,0.1673396209754774,11.640000343322754,0,0.6509958305702764,-0.9247872281797953,87
2018-08-07,7718.5,10.930000305175781,10.914862725769066,11.841967079000092,0.015137579406715673,11.270000457763672,0,0.7434343164671818,-0.9271043532310266,88
2018-08-08,7776.7001953125,10.850000381469727,11.20646837901697,11.894424938703594,-0.35646799754724334,10.930000305175781,0,0.8248005541503087,-0.687956559686624,89
2018-08-09,7741.7998046875,11.270000457763672,10.246320786084995,11.915436920149194,1.0236796716786767,10.850000381469727,0,0.8116841402121194,-1.6691161340641987,90
2018-08-10,7667.0,13.15999984741211,10.55944390634951,12.069164201704623,2.6005559410626002,11.270000457763672,0,0.8312186606012395,-1.5097202953551143,91
2018-08-13,7642.5,14.779999732971191,10.608381154164698,12.080277595987598,4.171618578806493,13.15999984741211,0,0.9867650895529282,-1.4718964418228992,92
2018-08-14,7611.60009765625,13.3100004196167,10.318660061483934,12.10045406552685,2.9913403581327653,14.779999732971191,0,1.0013546283877892,-1.7817940040429168,93
2018-08-15,7497.89990234375,14.640000343322754,11.482670077418996,12.365664722335111,3.1573302659037576,13.3100004196167,0,1.1009358467135293,-0.8829946449161152,94
2018-08-16,7556.39990234375,13.449999809265137,11.58984680340506,12.477772340730285,1.8601530058600773,14.640000343322754,0,1.1096600609290033,-0.8879255373252253,95
2018-08-17,7558.60009765625,12.640000343322754,11.578908575217444,12.286668438025462,1.0610917681053103,13.449999809265137,0,1.1086627407494,-0.7077598628080182,96
2018-08-20,7591.2998046875,12.489999771118164,11.713146105187274,12.312490628603264,0.77685366593089,12.640000343322754,0,1.1081540808319417,-0.59934452341599,97
2018-08-21,7565.7001953125,12.859999656677246,11.723856937248595,12.130233886165374,1.1361427194286513,12.489999771118164,0,1.1092209752821265,-0.40637694891677967,98
2018-08-22,7574.2001953125,12.25,11.424256641532539,12.001500278260243,0.8257433584674612,12.859999656677246,0,1.1114785210159368,-0.5772436367277045,99
2018-08-23,7563.2001953125,12.40999984741211,11.234109842651426,11.9963275978892,1.1758900047606833,12.25,0,1.1098990642243936,-0.7622177552377742,100
2018-08-24,7577.5,11.989999771118164,11.259715627365633,11.73694001646275,0.7302841437525309,12.40999984741211,0,1.1137890130173147,-0.47722438909711684,101
2018-08-28,7617.2001953125,12.5,11.276443202265634,11.68724831064963,1.223556797734366,11.989999771118164,0,1.1104644146465787,-0.41080510838399675,102
2018-08-29,7563.2001953125,12.25,11.502414713736973,11.76734473109768,0.7475852862630266,12.5,0,1.0461554302961844,-0.2649300173607063,103
2018-08-30,7516.0,13.529999732971191,11.347659427411367,11.808587980201658,2.1823403055598245,12.25,0,1.067555381052204,-0.4609285527902909,104
2018-08-31,7432.39990234375,12.859999656677246,11.200315321574667,11.949023931644069,1.659684335102579,13.529999732971191,0,1.0612695585559768,-0.7487086100694018,105
2018-09-04,7457.89990234375,13.15999984741211,10.728112154133008,12.084155956722023,2.4318876932791014,12.859999656677246,0,1.066522922280534,-1.3560438025890154,106
2018-09-05,7383.2998046875,13.90999984741211,11.121568988621455,12.233075646002264,2.7884308587906546,13.15999984741211,0,1.0811192221226853,-1.1115066573808097,107
2018-09-06,7319.0,14.649999618530273,10.878921425205078,12.330848066923409,3.771078193325195,13.90999984741211,0,1.1102053483200103,-1.4519266417183303,108
2018-09-07,7277.7001953125,14.880000114440918,10.287602179251607,12.258369513109365,4.592397935189311,14.649999618530273,0,1.1028961065720566,-1.9707673338577578,109
2018-09-10,7279.2998046875,14.15999984741211,10.33985175198865,12.24122562266158,3.820148095423459,14.880000114440918,0,1.0065828117980555,-1.9013738706729288,110
2018-09-11,7273.5,13.220000267028809,10.061149514198464,12.239921425318856,3.158850752830345,14.15999984741211,0,0.9046517419973801,-2.1787719111203927,111
2018-09-12,7313.39990234375,13.140000343322754,10.427762737189273,12.17449124360176,2.712237606133481,13.220000267028809,0,0.9048064804386136,-1.746728506412488,112
2018-09-13,7281.60009765625,12.369999885559082,10.435535799524647,11.745057472676319,1.9344640860344349,13.140000343322754,0,0.8579313701394047,-1.3095216731516715,113
2018-09-14,7304.0,12.069999694824219,9.445436444202574,11.769690946569893,2.6245632506216445,12.369999885559082,0,0.8902223195686477,-2.324254502367319,114
2018-09-17,7302.10009765625,13.680000305175781,8.871394437114501,11.755171948456693,4.80860586806128,12.069999694824219,0,0.8306924950679999,-2.883777511342192,115
2018-09-18,7300.2001953125,12.789999961853027,8.858395895460587,11.731058255770058,3.93160406639244,13.680000305175781,0,0.8280778237252018,-2.872662360309471,116
2018-09-19,7331.10009765625,11.75,8.850548389283988,11.637743711059215,2.899451610716012,12.789999961853027,0,0.8711514178551523,-2.7871953217752274,117
2018-09-20,7367.2998046875,11.800000190734863,9.111154003309748,11.170741379211728,2.6888461874251153,11.75,0,0.9036057354957031,-2.0595873759019803,118
2018-09-21,7490.2001953125,11.680000305175781,10.992396101309112,10.773777517429894,0.6876042038666696,11.800000190734863,0,0.946045122317081,0.21861858387921806,119
2018-09-24,7458.39990234375,12.199999809265137,11.064605408340242,10.778448944434576,1.1353944009248949,11.680000305175781,0,0.9478428923747427,0.28615646390566596,120
2018-09-25,7507.60009765625,12.420000076293945,11.317057347997968,10.624954674623687,1.102942728295977,12.199999809265137,0,0.9475843695481287,0.692102673374281,121
2018-09-26,7511.5,12.890000343322754,11.136108216921,10.62540039016327,1.7538921264017535,12.420000076293945,0,0.9241840274504755,0.5107078267577307,122
2018-09-27,7545.39990234375,12.40999984741211,11.014917717197854,10.650572177327449,1.3950821302142558,12.890000343322754,0,0.9265714738232802,0.3643455398704045,123
2018-09-28,7510.2001953125,12.119999885559082,10.916728058361496,10.431477230978983,1.203271827197586,12.40999984741211,0,0.9318578169363183,0.48525082738251335,124
2018-10-01,7495.7001953125,12.0,10.171218045392628,10.364073274619237,1.828781954607372,12.119999885559082,0,0.9429719765449166,-0.19285522922660903,125
2018-10-02,7474.60009765625,12.050000190734863,9.644401184679738,10.365615788134667,2.405599006055125,12.0,0,0.959596115949382,-0.7212146034549285,126
2018-10-03,7510.2998046875,11.609999656677246,9.527193010325952,10.379897818276305,2.082806646351294,12.050000190734863,0,0.9917101591268241,-0.852704807950353,127
2018-10-04,7418.2998046875,14.220000267028809,9.86582854694451,10.649556663568102,4.354171720084299,11.609999656677246,0,1.0119048752823854,-0.7837281166235925,128
2018-10-05,7318.5,14.819999694824219,10.532982551502203,10.785563868122857,4.287017143322016,14.220000267028809,0,1.0282685676155985,-0.2525813166206543,129
2018-10-08,7233.2998046875,15.6899995803833,11.133825463339038,11.000776181601715,4.556174117044263,14.819999694824219,0,1.1220805102981233,0.133049281737323,130
2018-10-09,7237.60009765625,15.949999809265137,11.136747987646853,10.725486206771306,4.813251821618284,15.6899995803833,0,1.2855383763438806,0.411261780875547,131
2018-10-10,7145.7001953125,22.959999084472656,11.951377901995327,10.847672818359651,11.008621182477329,15.949999809265137,0,2.546118696735764,1.1037050836356759,132
2018-10-11,7006.89990234375,24.979999542236328,13.35787070739037,11.449715811543365,11.622128834845958,22.959999084472656,0,3.5908720255499635,1.9081548958470052,133
2018-10-12,6995.89990234375,21.309999465942383,13.331770909821786,11.370339671682714,7.978228556120596,24.979999542236328,0,3.91261898266035,1.9614312381390722,134
2018-10-15,7029.2001953125,21.299999237060547,13.42301746794493,11.396432718667587,7.876981769115616,21.309999465942383,0,4.1543656516171135,2.026584749277344,135
2018-10-16,7059.39990234375,17.6200008392334,13.58135555621717,11.342409932729215,4.038645283016228,21.299999237060547,0,4.190451389952126,2.2389456234879557,136
2018-10-17,7054.60009765625,17.399999618530273,13.57687680243501,11.333334669954143,3.823122816095264,17.6200008392334,0,4.190765692887962,2.243542132480867,137
2018-10-18,7027.0,20.059999465942383,13.426747848769391,11.3439862988051,6.633251617172991,17.399999618530273,0,4.240842380732034,2.0827615499642906,138
2018-10-19,7049.7998046875,19.889999389648438,13.32922736911689,11.376984319233394,6.560772020531548,20.059999465942383,0,4.246334639174282,1.9522430498834957,139
2018-10-22,7042.7998046875,19.639999389648438,11.497329318731504,11.253216949057569,8.142670070916934,19.889999389648438,0,4.19830644492482,0.24411236967393535,140
2018-10-23,6955.2001953125,20.709999084472656,11.963728931985615,11.424284470896618,8.74627015248704,19.639999389648438,0,4.1874817514401945,0.5394444610889977,141
2018-10-24,6963.0,25.229999542236328,11.53654520127805,11.428400519898217,13.693454340958278,20.709999084472656,0,4.447929117493527,0.10814468137983368,142
2018-10-25,7004.10009765625,24.219999313354492,11.920502642006396,11.451216304682717,12.299496671348097,25.229999542236328,0,4.562475484709363,0.46928633732367864,143
2018-10-26,6939.60009765625,24.15999984741211,11.732399721445638,11.551107465744197,12.427600125966471,24.219999313354492,0,4.574233415307173,0.18129225570144136,144
2018-10-29,7026.2998046875,24.700000762939453,13.02810229689376,11.787322953446578,11.671898466045693,24.15999984741211,0,4.524062093609297,1.2407793434471817,145
2018-10-30,7035.89990234375,23.350000381469727,13.117404223502579,11.590311158722374,10.232596157967148,24.700000762939453,0,4.309801699198162,1.527093064780205,146
2018-10-31,7128.10009765625,21.229999542236328,14.245983774872448,11.799653297240436,6.98401576736388,23.350000381469727,0,3.955333059496956,2.446330477632012,147
2018-11-01,7114.7001953125,19.34000015258789,14.017232549391434,11.550518555531001,5.322767603196457,21.229999542236328,0,3.4591784749970027,2.4667139938604326,148
2018-11-02,7094.10009765625,19.510000228881836,13.564222802555372,11.54983715222105,5.9457774263264636,19.34000015258789,0,3.165390943936835,2.0143856503343223,149
2018-11-05,7103.7998046875,19.959999084472656,12.952604890907155,11.437863068595977,7.007394193565501,19.510000228881836,0,2.8759130841127045,1.5147418223111782,150
2018-11-06,7040.7001953125,19.90999984741211,12.707162551569787,11.394408580951326,7.202837295842322,19.959999084472656,0,2.6294572662984077,1.312753970618461,151
2018-11-07,7117.2998046875,16.360000610351562,13.374046629613956,11.644019933914393,2.985953980737607,19.90999984741211,0,2.5904161081879815,1.7300266956995625,152
2018-11-08,7140.7001953125,16.719999313354492,12.701560988335473,11.55382429348351,4.018438325019019,16.360000610351562,0,2.7250276925383043,1.1477366948519627,153
2018-11-09,7105.2998046875,17.360000610351562,10.714355980820892,11.572123497699103,6.64564462953067,16.719999313354492,0,2.6522850049319064,-0.8577675168782104,154
2018-11-12,7053.10009765625,20.450000762939453,11.050169560397256,11.62485634923568,9.399831202542197,17.360000610351562,0,2.6453818820099593,-0.5746867888384237,155
2018-11-13,7053.7998046875,20.020000457763672,10.93575853838966,11.281511948152623,9.084241919374012,20.450000762939453,0,2.6391765680042605,-0.3457534097629633,156
2018-11-14,7033.7998046875,21.25,10.875884771821177,11.146142696348042,10.374115228178823,20.020000457763672,0,2.5677353176645954,-0.2702579245268648,157
2018-11-15,7038.0,19.979999542236328,10.877379043018399,11.147903783654801,9.10262049921793,21.25,0,2.469517946078401,-0.270524740636402,158
2018-11-16,7013.89990234375,18.139999389648438,10.857076222405148,11.101554141262476,7.28292316724329,19.979999542236328,0,2.5280425199600276,-0.24447791885732784,159
2018-11-19,7000.89990234375,20.100000381469727,10.803600869231945,11.093897204004593,9.296399512237782,18.139999389648438,0,2.525600705632612,-0.2902963347726484,160
2018-11-20,6947.89990234375,22.479999542236328,11.093069764436345,11.155637661303468,11.386929777799983,20.100000381469727,0,2.548256498558848,-0.06256789686712239,161
2018-11-21,7050.2001953125,20.799999237060547,11.412135981538613,11.604698574375266,9.387863255521934,22.479999542236328,0,2.5483094741428087,-0.19256259283665322,162
2018-11-23,6952.89990234375,21.520000457763672,12.140434393368869,11.745857710891203,9.379566064394803,20.799999237060547,0,2.3406739931743767,0.3945766824776662,163
2018-11-26,7036.0,18.899999618530273,12.39244265782375,11.985368715022384,6.507556960706523,21.520000457763672,0,2.2077820812113838,0.40707394280136633,164
2018-11-27,7016.89990234375,19.020000457763672,11.67093959971152,11.944814011595433,7.349060858052152,18.899999618530273,0,2.0363863452160023,-0.2738744118839129,165
2018-11-28,7004.5,18.489999771118164,11.673081142149526,11.768529289030987,6.816918628968638,19.020000457763672,0,1.7598532029184566,-0.09544814688146097,166
2018-11-29,7039.0,18.790000915527344,10.822038998336895,11.6319622727562,7.967961917190449,18.489999771118164,0,1.5648305010963273,-0.8099232744193046,167
2018-11-30,6980.2001953125,18.06999969482422,11.14901246602912,11.678976281377212,6.920987228795099,18.790000915527344,0,1.545965363859706,-0.5299638153480917,168
2018-12-03,7062.39990234375,16.440000534057617,11.940520500729804,11.807398868684547,4.4994800333278135,18.06999969482422,0,1.6747264719433015,0.13312163204525618,169
2018-12-04,7022.7998046875,20.739999771118164,12.06879805972396,11.737242434313654,8.671201711394204,16.440000534057617,0,1.7054660448401333,0.3315556254103065,170
2018-12-06,6704.10009765625,21.190000534057617,15.978522696373323,13.53609601516929,5.211477837684294,20.739999771118164,0,1.7494759244313005,2.442426681204033,171
2018-12-07,6778.10009765625,23.229999542236328,16.562216613958842,13.75715291008041,6.667782928277486,21.190000534057617,0,1.9404778779943896,2.8050637038784316,172
2018-12-10,6721.5,22.639999389648438,16.66879498087833,13.766473440036489,5.971204408770106,23.229999542236328,0,1.9118331070037649,2.902321540841843,173
2018-12-11,6806.89990234375,21.760000228881836,17.378414544557103,14.031616411167352,4.381585684324733,22.639999389648438,0,1.8164981805544007,3.3467981333897505,174
2018-12-12,6880.2001953125,21.459999084472656,17.897267749712846,14.20537495944117,3.5627313347598104,21.760000228881836,0,1.7294491210244782,3.6918927902716767,175
2018-12-13,6877.5,20.649999618530273,17.888866094922193,14.205138783180965,2.7611335236080805,21.459999084472656,0,1.731094876872073,3.6837273117412277,176
2018-12-14,6845.2001953125,21.6299991607666,17.92092704865397,14.224183868223971,3.709072112112633,20.649999618530273,0,1.7549566169441795,3.6967431804299977,177
2018-12-17,6773.2001953125,24.520000457763672,18.195543530405693,14.31002304142572,6.3244569273579785,21.6299991607666,0,1.9709004729468524,3.8855204889799726,178
2018-12-18,6701.60009765625,25.579999923706055,18.45906458482182,14.374859760565798,7.120935338884234,24.520000457763672,0,2.255049594276235,4.084204824256023,179
2018-12-19,6765.89990234375,25.579999923706055,18.766361484759187,14.083012234068216,6.813638438946867,25.579999923706055,0,2.4010670176734674,4.683349250690972,180
2018-12-20,6711.89990234375,28.3799991607666,17.974062465861245,14.131632475581554,10.405936694905357,25.579999923706055,0,2.8605048654034375,3.8424299902796903,181
2018-12-21,6721.2001953125,30.110000610351562,17.599250010642223,14.046359887290535,12.51075059970934,28.3799991607666,0,3.4189206955980564,3.5528901233516876,182
2018-12-24,6686.0,36.06999969482422,17.640962334101577,14.055768599850726,18.429037360722642,30.110000610351562,0,4.598029518779305,3.5851937342508506,183
2018-12-27,6584.7001953125,29.959999084472656,17.481757876202252,14.247530973881528,12.478241208270404,36.06999969482422,0,4.859588331871792,3.2342269023207244,184
2018-12-28,6734.0,28.34000015258789,19.601643057201482,15.060639358996461,8.738357095386409,29.959999084472656,0,4.896862622598508,4.541003698205021,185
2018-12-31,6728.10009765625,25.420000076293945,19.605174197886853,15.061547649545998,5.814825878407092,28.34000015258789,0,4.805043683104868,4.543626548340855,186
2019-01-02,6734.2001953125,23.219999313354492,19.477997348535958,15.06887398329668,3.7420019648185345,25.420000076293945,0,4.653932082795688,4.409123365239278,187
2019-01-03,6692.7001953125,25.450000762939453,19.403195352983648,15.038308173935079,6.046805409955805,23.219999313354492,0,4.506481231981646,4.364887179048569,188
2019-01-04,6837.39990234375,21.3799991607666,20.5228777593606,15.583756493390826,0.8571214014060011,25.450000762939453,0,4.331945935785647,4.939121265969774,189
2019-01-07,6810.89990234375,21.399999618530273,20.488106480212195,15.393705935979145,0.911893138318078,21.3799991607666,0,3.9946483318745996,5.09440054423305,190
2019-01-08,6861.60009765625,20.469999313354492,20.135197841145157,15.335132047098012,0.3348014722093353,21.399999618530273,0,4.008443560065201,4.8000657940471445,191
2019-01-09,6906.60009765625,19.979999542236328,16.651756986312012,15.403584470959311,3.328242555924316,20.469999313354492,0,4.0694657012060365,1.2481725153527012,192
2019-01-10,6942.89990234375,19.5,16.35268520292251,15.252179142826439,3.1473147970774917,19.979999542236328,0,4.21251349851725,1.1005060600960697,193
2019-01-11,6918.2001953125,18.190000534057617,16.081709200323555,14.76267075951232,2.108291333734062,19.5,0,4.415286530612402,1.3190384408112354,194
2019-01-14,6855.0,19.06999969482422,15.932462439288775,14.869332107152145,3.1375372555354435,18.190000534057617,0,4.52841910408116,1.0631303321366303,195
2019-01-15,6895.0,18.600000381469727,15.618038484275418,14.885688672893952,2.9819618971943083,19.06999969482422,0,4.653457294466879,0.7323498113814662,196
2019-01-16,6862.7001953125,19.040000915527344,15.706101404458522,14.881443446968017,3.3338995110688217,18.600000381469727,0,4.723728844177962,0.8246579574905049,197
2019-01-17,6834.89990234375,18.059999465942383,15.683739576130975,14.898915390845795,2.376259889811408,19.040000915527344,0,4.871420149925905,0.7848241852851796,198
2019-01-18,6968.2998046875,17.799999237060547,16.557285960524975,15.399338506678347,1.2427132765355715,18.059999465942383,0,5.0348718537260195,1.157947453846628,199
2019-01-22,6901.39990234375,20.799999237060547,16.231436112539566,15.508169806758703,4.568563124520981,17.799999237060547,0,5.039887512027234,0.7232663057808626,200
